id,gpt_4o_mini_status,llama_3_1_status,llama_3_7_status,gpt_4o_mini_type,llama_3_1_type,llama_3_7_type,verified
0d72d47b-a5fb-4f91-af32-ae1b9a92fe8e,processed,processed,processed,probate,probate,probate,True
4e3ffb76-cbd0-4531-a719-43196796f26c,processed,processed,processed,probate,probate,probate,True
09bd01d8-9b31-4eca-bf9a-6a6f7c8f5416,processed,processed,processed,other,other,other,True
cadfc68a-4c0d-4985-a38b-25a52f3635e4,processed,processed,processed,other,other,other,True
757e7f2b-e41b-4b9d-bbc1-cbcfdf854f7f,processed,processed,processed,other,other,other,True
67b22c3c-123d-4b15-8b20-d2a46d57436a,processed,processed,processed,other,other,other,True
df9ae453-799d-46a9-89c1-673cbaa6cd4a,processed,processed,processed,other,other,other,True
3a061007-0477-40b5-a501-4291a8e7aae8,processed,processed,processed,other,other,other,True
618609be-89b7-4d23-a084-a2bb4262af95,processed,processed,processed,other,other,other,True
3d3f4150-a925-40e9-8ff4-5dfb96aaa485,processed,processed,processed,other,other,other,True
7b429f8f-bd40-4174-9eab-c575420a8d0f,processed,processed,processed,other,other,other,True
1dfe1150-5c97-43ac-ae3b-cc1c8c5e433e,processed,processed,processed,other,other,other,True
cf523c56-4f63-4f5f-91e3-e3be96ac20a1,processed,processed,processed,other,other,other,True
6721c47e-692a-4cba-b005-fa425cfad0cb,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
3fa6fb8c-0b53-4939-a188-197ec12980fc,processed,processed,processed,other,other,other,True
620faf5b-ec2b-49b2-bf7b-261c2e514c9f,processed,processed,processed,other,other,other,True
524b164e-ed23-49de-9f17-ee18e5e9adef,processed,processed,processed,other,other,other,True
2699e91a-1c02-41bc-89f3-19bad4ef2549,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
ee84a738-868e-4516-9f52-965f533e9b2b,processed,processed,processed,other,other,other,True
a8d9b267-733a-4070-ac25-fbd0a56f5d01,processed,processed,processed,other,other,other,True
3cc7ee0f-82a7-40f8-8ff6-c4e3c02a7e82,processed,processed,processed,other,other,other,True
7869cf60-b583-4836-9b11-46d3e751db4e,processed,processed,processed,other,other,other,True
2e42f5f3-0562-4add-80b9-731c18423c57,processed,processed,processed,other,other,other,True
bc6c1794-b92e-474c-8dc8-d7b4f89a4df7,processed,processed,processed,probate,probate,probate,True
9761ecc3-416f-4a01-b9c2-6b9f8d5bdbf4,processed,processed,processed,other,other,other,True
779f6aed-369a-493c-8712-bbc5b1519852,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
dcafe43e-10c1-4bfb-9a4f-0f8d79456484,processed,processed,processed,probate,probate,probate,True
1755e128-e05e-4305-a893-72b004e2cd25,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
a12271d0-b89e-4325-bc67-c5dd1afd1e24,processed,processed,processed,other,other,other,True
687dae44-d568-4fa2-a50c-4711d81cddc7,processed,processed,processed,other,other,other,True
f9970689-cce1-4618-a8b0-a57c01820fce,processed,processed,processed,other,other,other,True
ec46f911-fbad-4109-9a0f-2fff245577d9,processed,processed,processed,storage_foreclosure,storage_foreclosure,auctions,False
1975d594-2ec8-4707-b0b0-53d4e605a1e9,processed,processed,processed,other,auctions,other,False
b986ad90-1a9e-48f3-99c4-6de3c1ac369b,processed,processed,processed,other,other,other,True
4f1f1fc1-8db1-43cc-b020-8fe15aea4d7b,processed,processed,processed,tax_sale,tax_sale,tax_sale,True
bdae5da0-e1c0-460c-ab23-578d6fd69e36,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
2fd058c8-b97d-46cf-b642-1177a4eb2124,processed,processed,processed,other,other,other,True
59c29111-2d60-471c-99ac-c3a2b01296c0,processed,processed,processed,probate,probate,probate,True
2f1b5560-9422-4bb7-9ed5-3e3bca6f2577,processed,processed,processed,other,other,adoptions,False
3011421c-e6c8-40a4-830b-b8c7280cd95c,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
1ab34418-cd1c-4f22-b745-4c068027cbec,processed,processed,processed,other,other,other,True
c096dc44-a9e9-4ef8-ac93-b3dd5216d0d1,processed,processed,processed,storage_foreclosure,storage_foreclosure,auctions,False
b74c05eb-b137-4c89-8322-fc5730535d5e,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
4b8c72bc-fce4-4e09-9a0e-83ac6e8b31a3,processed,processed,processed,other,other,other,True
9dec363d-c23b-4e9a-9478-8f9415189bd1,processed,processed,processed,other,other,other,True
4794d877-681d-4d75-93e1-7f0110ed8d47,processed,processed,processed,other,other,other,True
8a8a8de9-6210-4bbf-ba97-47ca8d5a021f,processed,processed,processed,other,other,other,True
a23a3a48-9113-4652-abb4-a16e56abb293,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
54806584-67e6-4995-9e74-e3036743ee24,processed,processed,processed,other,other,other,True
b142507b-cb3d-43f9-b31a-3b79f2bd41fc,processed,processed,processed,other,other,other,True
c8330cf9-ce34-48ec-b93d-6ac8bf8f2cd6,processed,processed,processed,other,other,other,True
56ae77f4-eae8-4541-8aee-4364633eb788,processed,processed,processed,other,other,other,True
eae1a90e-88cd-44e4-851e-56b55f397192,processed,processed,processed,other,other,other,True
8bf546b2-28f1-4462-ac31-ac8c382ce655,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
dc6111b8-5144-43e8-aae5-9c4493382f17,processed,processed,processed,other,other,other,True
a7d12a12-4b41-4453-879b-e611fddb5c2e,processed,processed,processed,probate,probate,probate,True
684b573f-cce7-479c-a6b5-a0d659f35f0d,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
7702cd37-32b7-4223-a013-527e41354f9e,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,lis_pendens_or_notice_of_default,False
200edca0-fad7-4175-b775-35c09fd2e2c0,processed,processed,processed,other,other,other,True
51f0a2ee-7268-4be9-979b-1414a49d4fac,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
e271cb8d-3cdd-4c03-83ed-a9f22971a134,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
eea48d8f-3b53-4f58-915e-9350b451eab0,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
e95c7a45-4640-4732-b842-e6b48a8f1be6,processed,processed,processed,other,other,other,True
7118eb74-cb38-45ce-8006-942347482a27,processed,processed,processed,other,other,other,True
7c83a06e-6220-474c-8f03-5f5ff5bbbcff,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
3bd1904d-d021-4a28-9b92-68c5b809937b,processed,processed,processed,other,other,other,True
177d8689-637a-471e-8bd4-e7587a7e6b96,processed,processed,processed,tax_sale,lis_pendens_or_notice_of_default,tax_sale,False
36e8c830-c984-4a8a-b099-60f07f410114,processed,processed,processed,other,other,other,True
d77cdc36-5f9f-4536-b570-b725df2796cd,processed,processed,processed,other,other,other,True
d18230e7-b57e-4900-aebd-59f9c0fa2115,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
d7295988-ef21-4fa3-99f8-f6255b248957,processed,processed,processed,probate,probate,probate,True
b89d75cd-13ca-44fb-a206-766b96dee00e,processed,processed,processed,probate,probate,probate,True
0cc30033-66a0-48c3-a4e9-4f6c01de58b2,processed,processed,processed,other,other,other,True
ee663d0d-931e-4065-a48a-3f1b36bbb5d7,processed,processed,processed,other,other,other,True
2621bcbc-dd43-406b-801e-8515b7d20ce5,processed,processed,processed,other,auctions,auctions,False
eedc5324-147b-46d4-b95d-3a41f977c2b5,processed,processed,processed,real_estate_foreclosure,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,False
058db858-c486-436a-bd16-cb87284c9096,processed,processed,processed,real_estate_foreclosure,lis_pendens_or_notice_of_default,real_estate_foreclosure,False
aebe88da-144b-4a79-a77c-0af20eaa347b,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
31290771-f600-4b5f-9753-e5c5b592f005,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
ba8f4024-5d8b-4d94-b661-08b80fde8922,processed,processed,processed,other,other,other,True
25d92c21-a1d7-40fd-a2f9-b49485f13927,processed,processed,processed,other,other,other,True
76ad8589-c595-4b60-911c-ce6004193be4,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
651ca121-06d5-482d-9735-14ed4065e418,processed,processed,processed,car_or_vehicle_foreclosure,auctions,auctions,False
0843141b-4bc8-4e6b-af3f-abf157e448e7,processed,processed,processed,other,other,other,True
9da02ef3-6504-4471-96f1-ea6ded3bf5bb,processed,processed,processed,other,other,other,True
cfabb7b5-e8c2-4538-9163-db3dd5f00e37,processed,processed,processed,other,other,other,True
7c5a71ee-098c-4f86-9f46-63f6e148fbf5,processed,processed,processed,car_or_vehicle_foreclosure,auctions,auctions,False
3d19aa4f-a1f3-493f-969b-0916de274cb8,processed,processed,processed,other,other,other,True
90244a19-0b03-4c0f-8fa1-d4b20a448243,processed,processed,processed,storage_foreclosure,storage_foreclosure,auctions,False
3ddf6754-0bcf-489f-938c-83ce80ae1184,processed,processed,processed,other,other,other,True
aa28c35c-2964-40ba-a8b6-3570c84d2b37,processed,processed,processed,other,other,other,True
e09a0971-5fb2-4edb-98cc-68b1a3c58930,processed,processed,processed,tax_sale,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,False
d37e22f2-8f74-4003-8400-cc25315b1669,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
0d44d6fb-fe85-462d-a991-c10b785fa6a1,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
bce59baa-3b95-47af-b9c5-53acf12a0294,processed,processed,processed,other,other,other,True
1541e1bc-e05e-4d24-b443-3ed0e2b2efbd,processed,processed,processed,other,other,other,True
3ddb04d2-8157-485b-b2d4-0e8f30cea4da,processed,processed,processed,other,other,other,True
465d6e07-8aae-4c7b-bbdd-8e320b0aa463,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
acdc92ac-653c-4ed1-9e6a-259f838358f5,processed,processed,processed,other,other,auctions,False
7fad4e35-012d-44a9-a626-99827a5accdf,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
8939a0fb-8ac6-4f7f-9604-5fde4f6570ba,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
497cf491-d0ac-4109-80f7-e801091e9e66,processed,processed,processed,other,other,other,True
bfd59808-b628-4697-9701-95379ecb34e7,processed,processed,processed,other,other,other,True
4b7ebc09-0101-42f8-bee8-73a4788994ea,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
44fd0936-272e-4fca-86f6-90a9b3ce5bbd,processed,processed,processed,other,other,other,True
3d0b1564-2741-468b-808c-ac57840bfc6f,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
ed204a83-481c-4e50-a325-b3829bc8b120,processed,processed,processed,storage_foreclosure,storage_foreclosure,auctions,False
18ff7b89-cca6-4974-b7a9-15982995a318,processed,processed,processed,other,other,other,True
2376315f-5ab9-4a7f-af22-986f882636b2,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
dfe9ee4a-cf67-47e5-ade9-676034043936,processed,processed,processed,rights_to_redeem,rights_to_redeem,rights_to_redeem,True
b9e2f7df-5025-4c93-8bec-17676fb9bcc8,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
02d0d60e-0a85-45e9-a8e8-e1cd002024e7,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
8cd95685-c2d7-42f4-acbf-ba8c79255f87,processed,processed,processed,other,other,other,True
d0355e08-30b9-49cf-9976-2b6beb5d35d9,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
ac9f8b6c-1668-49cf-a267-a0fc042f3b6a,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
dbb8503f-700f-4b25-a42d-64eeb764c8a1,processed,processed,processed,other,other,other,True
09299622-eac0-4f83-911d-85cbc50bb2ea,processed,processed,processed,other,other,other,True
fbce38f6-e0d4-4b03-a57c-b407c07fe48a,processed,processed,processed,other,other,other,True
dccc8e26-9a29-4970-b276-376958498a66,processed,processed,processed,other,other,other,True
f76a080d-035d-43ca-84ff-c852782ac939,processed,processed,processed,other,other,other,True
b72a7da7-5e1f-460c-aee9-f55d56f8ee25,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
b55331e9-e82c-4f1a-a857-4a698fd5b404,processed,processed,processed,auctions,car_or_vehicle_foreclosure,auctions,False
98901179-89ec-4366-8332-01dfd961416a,processed,processed,processed,real_estate_foreclosure,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,False
f6457ee6-9bbf-45b3-b05b-9bebaae46bf6,processed,processed,processed,other,other,other,True
2827bc24-f454-427c-8fae-41d9f6fe4990,processed,processed,processed,other,other,other,True
4799ff8d-36fa-4c77-b53f-a186490b0cb4,processed,processed,processed,other,other,other,True
2eb18fae-c925-40d6-b545-500253863af1,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
25cb1cc9-3c52-433b-84be-f7592072262c,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
a6f2bfb9-64f4-40e5-9ad8-4b6bf9ee49b9,processed,processed,processed,other,other,other,True
394589f9-d77c-4e17-917b-20f0b8e14409,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,other,False
4b8739ce-7fc5-4c60-96d3-02e0b2e5f94d,processed,processed,processed,other,other,other,True
e522e5fa-99cb-4eac-8eff-7739dbc66f44,processed,processed,processed,other,other,other,True
0746ccc3-98fc-45a4-a144-6822831b1469,processed,processed,processed,other,other,other,True
1b0af1ea-e4ba-4867-907f-d5826dbc94b0,processed,processed,processed,other,other,other,True
081c7215-aa66-4112-b8e3-f83b129a19a1,processed,processed,processed,other,auctions,auctions,False
9734523f-f2b0-4e56-8d8a-3e3e8378a2c7,processed,processed,processed,other,other,other,True
b9b79c69-c0d4-4f96-9eec-de8ada4bae12,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
7ecc2e4a-bd11-48a2-a6f8-4692753a05af,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
92af3229-0767-4c49-bdce-b0b2361160e8,processed,processed,processed,other,other,other,True
669eef6f-d426-4c01-afbe-fb4931df227b,processed,processed,processed,other,other,other,True
4c2e001d-02d0-4301-bba0-7990f40c43d9,processed,processed,processed,probate,probate,probate,True
1caf07b3-59b7-45af-8e37-c1131016c24d,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
91dbefcf-2ded-481e-9a73-b6c60dd0ee89,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
e980bce6-eb91-44ce-973e-9673eccfdd9a,processed,processed,processed,other,other,auctions,False
a2354d3f-8158-4365-a37f-f8169f4d6a26,processed,processed,processed,other,other,other,True
d1014d83-f762-4947-b0d8-a8115bef133c,processed,processed,processed,probate,probate,probate,True
48015a87-4db9-49b4-8bb2-e118b7ffe714,processed,processed,processed,other,other,other,True
69974028-8b58-4277-b6ac-20e586e50666,processed,processed,processed,other,other,other,True
b0be2af9-6256-4974-b6ba-9038afd71a67,processed,processed,processed,other,other,other,True
ca2bb691-2688-45c9-86a7-d6adeeeb9deb,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,lis_pendens_or_notice_of_default,False
72e9ebc7-9ab9-469e-8458-6e17f3991cf9,processed,processed,processed,other,other,other,True
7fcfbfb5-dd80-48ed-8279-33b9f28307fb,processed,processed,processed,other,other,other,True
04872c3f-6aac-49f2-9000-75b34f2aba3d,processed,processed,processed,probate,probate,probate,True
6350d4d7-dafa-4ab6-a3d1-3f0f42237bbf,processed,processed,processed,other,other,other,True
d87572a5-bb67-4b31-9c6a-2b829da4b1fa,processed,processed,processed,probate,probate,probate,True
8c105e66-066b-46d1-942c-5ea9913f3b90,processed,processed,processed,divorce,divorce,divorce,True
75437ffd-6e97-412d-beef-4bcf70cc6f49,processed,processed,processed,other,other,other,True
353a3b30-8dc0-40ae-9137-2bab951478a8,processed,processed,processed,other,other,other,True
49f33986-b030-49ec-91da-b0c58085f6ad,processed,processed,processed,other,other,other,True
bd646fd2-a61b-445d-a455-f658b4afad71,processed,processed,processed,other,other,other,True
ee98cad8-69e9-4ff6-9d58-7837035143ac,processed,processed,processed,other,auctions,auctions,False
c730bdbf-0311-42ef-a6e9-d87310d22d10,processed,processed,processed,probate,probate,probate,True
9900c7f2-cbc4-450f-af9a-2597583561e3,processed,processed,processed,other,other,other,True
19cf80e4-f21a-4496-92b6-d4f9180f0f45,processed,processed,processed,probate,probate,probate,True
7b3ed5a0-e3fd-4d4f-92c5-a5e456baee4a,processed,processed,processed,other,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,False
c0b2f973-c9fd-49b8-b1f9-533f7ac7c200,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
449c9cd7-f80f-4590-8999-203627d45357,processed,processed,processed,probate,probate,probate,True
42bd87f4-aa55-42f6-bdad-e726f469a341,processed,processed,processed,probate,probate,probate,True
b2676cac-c959-457a-8469-12075008d93d,processed,processed,processed,other,other,other,True
ca62c9c7-be3a-4190-a81e-b82455c4157d,processed,processed,processed,other,other,other,True
15004a67-a2fb-43d5-8533-6620e2cedbab,processed,processed,processed,other,auctions,auctions,False
1a22bd6a-1ef1-4eef-b941-b34b716e25a9,processed,processed,processed,other,other,other,True
40b177d3-7579-40f0-b9a2-aa3058e2f6f3,processed,processed,processed,other,other,other,True
12c979d3-93a7-433e-8117-c4c66bd4b48f,processed,processed,processed,other,other,other,True
1956e6fa-cd6b-4c38-98a2-29bf21a5b731,processed,processed,processed,other,other,other,True
4dfdcf06-f12f-4d46-99c4-60a3f6da582d,processed,processed,processed,other,other,other,True
cc7a1887-0e63-45a2-aeda-b18ac3cc09ff,processed,processed,processed,other,other,other,True
74d1e90c-7a97-4e89-9b05-98c341ab77e4,processed,processed,processed,probate,probate,probate,True
899c7c35-654c-4520-867c-c7b9555f4e13,processed,processed,processed,other,other,other,True
65291ce6-310f-4713-90ed-540f054bf438,processed,processed,processed,other,other,other,True
1cb8304f-06d3-4564-9b37-3a88974e89f9,processed,processed,processed,probate,probate,probate,True
c49b9ac2-3597-44da-8e3b-5d320b1c697e,processed,processed,processed,divorce,divorce,divorce,True
bb0b1991-634e-4f69-93d8-2a703619d763,processed,processed,processed,other,other,other,True
7916a045-36b6-4516-8dc1-5617d030ae25,processed,processed,processed,other,other,other,True
0b82e0bc-cb69-455e-b0cf-c87acc34e188,processed,processed,processed,probate,probate,probate,True
2d04392c-dd11-45ef-992e-44e33e3830e6,processed,processed,processed,other,other,other,True
1fc066f1-6d81-4f0e-9039-ecb62ade69e3,processed,processed,processed,other,other,other,True
